"2","Born in 2008 & been paying ever since"
"2","""Hotgirl, Propane NO FEVER 🐅. 📍Creator .. wanderlist 🌍"""
"2","Knows a thing or 2 about Oil & Gas and the energy industry in Uganda. Former farmer."
"2","Mental Health Activist & Survivor. Author/Creator of @candiceandjames @SBBookJBraxton @gregory_shop & @Lapels4ACause #CashApp $joebraxtontouch https://t.co/4rwjfd0Csv"
"2","🕊天国🕊 *Breathe* // SunBabi☀️🦩// FuckYaVibe ™☀️🦩// #BlackLivesMatter // #SaveOurChildren// #HEATTwitter // #FinsUp // #WhereMyGold"
"2","Medien süchtig. Antikommunist."
"4","pfp by @shoujoparty lol @PlSSLUVR WTAFWHWOWO🔥"
"0","deleted my account again"
"2","""Lesbian vampire prince. Lover of dansou, idols, cosplay and theater. タチレズビアン吸血鬼、僕すき男装とアイドルとコスプレと劇場  Andrea律 • 29 • EN/日本語 • Trans/MtF • ♀⚧ • Art by @applejoople"""
"2","""Lesbian vampire prince. Lover of dansou, idols, cosplay and theater. タチレズビアン吸血鬼、僕すき男装とアイドルとコスプレと劇場  Andrea律 • 29 • EN/日本語 • Trans/MtF • ♀⚧ • Art by @applejoople"""
"2","SUJIN #YoungForever in my soul #OT7 #BTS"
"2","""☾ backup: @SatanEatsRocks ☾ commissions open !! ☾ JISOO”starve u whore”☾ 3dtwt,sh1w1"""
"2","""#JIMIN there is beauty in everything, just not everybody sees it • vessa is forever my first choice • nixie loml🥰"""
"2","WfI. Feminist. Try to keep my head above the parapet even when it's scary."
"2","Here for Sushant Singh Rajput and his truth.❤️"
"2","Cause you can't just give up before trying it  ◌22yo◌"
"2","Mother🤱 | Founder 🏗️| Organizer 🥂| Empowered Woman🕯️ | Business Minded💡 | @SuperSportFC Supporter | God First | Jer.1:4-5 📖 |Tourism Management 📚 (NMU) |"
"2","""21.He/Him. my tweets aren't relatable, they are a cry for help."""
"2","""21.He/Him. my tweets aren't relatable, they are a cry for help."""
"4","""trapped in a new normal where emotion trumps reason & moral superiority trumps liberty, waiting for the forgotten lessons of the 20th century to be learnt again"""
"2","""The Health Syndrome: public health, mental health, addiction; rights, equity; environment; people & society; creativity; tech4good. Personal views. #FRSA"""
"2","𝚝𝚛𝚒𝚐𝚐𝚎𝚛 𝚠𝚊𝚛𝚗𝚒𝚗𝚐!! 𝚝𝚑𝚒𝚜 𝚒𝚜 𝚖𝚢 𝚜𝚊𝚏𝚎 𝚙𝚕𝚊𝚌𝚎"
"2","Steam: Oachkatzalschoaf Rsn: umbee"
"2","""MBA - International Business, Glasgow Caledonian University, UK | Trader | Scalper | Indie Filmmaker | Guitarist | Rock n' Roll | 3D Photography"""
"2","‘If the freedom of speech is taken away then dumb and silent we will be led like lambs to the slaughter’. George Washington.1783 Preserve western civilisation."
"4","hey guys 🥶🙄🥵😩💯 can’t wait to die yo but if kunikida find this akk i’m dead boyyyss so shheeeeesshhh also i like orphans so i’m nice 🙄🙄🙄😩😩🙄🥵🥵🥶💯‼️"
"2","cause i’m in a field of dandelions..."
"2","""latest news from around the world. Sports, politics, entertainment, make yourself comfortable and read the news. ...."""
"2","“shit happens” here is a hug ʕっ•ᴥ•ʔっ — old account @emowithluv  — 16 — she/her/tear/rain"
"0","artist × 22 × EUPD × My gender is Sad Cowboy™ × 💕@ssj_marcy × best friends @AniMegowo @ghostb1nary @ciaraturnerart × PFP @sweetiedraws"
"0","artist × 22 × EUPD × My gender is Sad Cowboy™ × 💕@ssj_marcy × best friends @AniMegowo @ghostb1nary @ciaraturnerart × PFP @sweetiedraws"
"4","https://t.co/VxQKHcMdUl - The #AI Knowledge and Global Community Platform. Helps you learn more about #AI #intoAI Also see @Awards_AI"
"2","Fashion enthusiast"
"2","mixed origin system / body is transmasc / MOGAI & endo friendly / TW/CWs when appropriate / discord: cat time! system#9377 / simply plural app: cattime"
"2",""""""
"2","N E V A E H 🦋"
"2","hu tao haver | he/she/they | eng/한 | minor"
"2","SRE@Google ALL OPINIONS AND STATEMENTS ARE ENTIRELY MY OWN AND DO NOT REPRESENT THOSE OF MY EMPLOYER  (She/Her)"
"2","""Atheist, Male Feminist, Music Producer and Poet, Straight but love and support gay people. I also recommend abortion for unwanted pregnancies."""
"2","""Atheist, Male Feminist, Music Producer and Poet, Straight but love and support gay people. I also recommend abortion for unwanted pregnancies."""
"2","s h i t a o m i u"
"2","""your imperfections makes you unique, love yourself.    - cellular & molecular biology graduate 👩‍🎓"""
"2","PubG is my life temporarily but gta is my life permenantly #GamingIsInMyDNA #ShishaBO$$ sex : sure ? country : INDIA (JAI HIND)  RISE & GRIND😎"
"2","PubG is my life temporarily but gta is my life permenantly #GamingIsInMyDNA #ShishaBO$$ sex : sure ? country : INDIA (JAI HIND)  RISE & GRIND😎"
"2","""Love music , Sport ,Aussie life , Animal rights , Free speech and No Globalisation and embrace  cultural identity 🇦🇺🇬🇧🇺🇸 #Facebook sucks"""
"0","say what I think I don't pussy foot around for no one"
"2","|:|small wigs are making this app fun✊🏽|:| #masculinitysaturday.✴|:|MTU YA CHAOS😎🤘🏿"
"2","|:|small wigs are making this app fun✊🏽|:| #masculinitysaturday.✴|:|MTU YA CHAOS😎🤘🏿"
"2","I'm an introvert"
"2","she/her"
"2","""Investor, Economic Observer & Commentator, Columnist, Author, Learner, Teacher, Wealth Doktor !!!"""
"2","""Investor, Economic Observer & Commentator, Columnist, Author, Learner, Teacher, Wealth Doktor !!!"""
"2","""Geo is Pakistan's No. 1 TV channel providing latest local, international, sports, business and entertainment news round the clock. | Instagram: geonewsdottv"""
"2","Hey😜 She/Her"
"2","X.III.MMXIV"
"2","""CEO @_photo_studios, Business Student, An Unapologetic Hindu 🕉🚩 Sanatan Dharm🧘‍♂️ Jeweller 💎 Geopolitics, Political Spokesperson  https://t.co/sDro7bkaXC…"""
"4","An alt account to rant about #ADHD in english ✌🏻| 25 | she/her | I love cats and axolotl | name is a subject of change"
"2","""I am unique. I can go by Makeah THE MACHINE Twitchell. I'm 31 Native Alaskan Tlingit Pansexual Two spirits living in Juneau, Alaska. My actual name is Adam."""
"2","""peep 🐌 21 y/o (NSFW and problematic /FUB free) dni if you’re a minor, a MAP/NOMAP or no age in bio I drew that one picture of ed and al at the carnival"""
"4","hi im a TTTE fan and TUGS M UK winner of the first traniz awards 🥇Stepney and Donna Noble simp"
"2","Trying to be my own sun.  She/her."
"4","""We're Ireland's national drug and alcohol information source.Tweets about news, research, drug trends and #HarmReduction I #ReduceTheHarms I @HSE_SI"""
"2","#Bitcoin"
"2","she/her || slut for validation"
"2","""Zionist agitator, anti-communist & classical liberal tweeting about Israel, US and U.K. politics & culture. אם תרצו אין זו אגדה 🇮🇱"""
"2","Passionate about harm reduction and emerging drug trend responses 🌐 @drugsdotie #ReduceTheHarms #SafeUpYourSesh #IrishDrugTrends | Personal tweets/views"
"2","fuck"
"2","""i make jewelry & love cats • mad online • sad online • politics, cats, gymnastics, etc • venmo @heysomekirstin • @heysomedayjewel 👈 buy my jewelry maybe"""
"4","""🌙Tw vents/ed content🌙 ☁️pro recovery ☁️dms always open, let's b friends  ☁️15 yrs old ☁️matching pfp w/ @lenaviislame"""
"2","teenage emotional wreck ✌️ |  she/they  |  🏳️‍🌈 (p.s. scan my header for a playlist)"
"2",""""""
"2","Rave babe 🐰 y'all in my business don't do that"
"2","Boowah"
"2",""""""
"2","I tweet what's Real | Real life Medicine| @the_dawng .co.ke"
"2","I tweet what's Real | Real life Medicine| @the_dawng .co.ke"
"2","Civil Engineer|| ChelseaFC💙 || Taurus🐂 || Liberal"
"2","lwt"
"2","ucsb 🧪🌍 | she/her"
"2","Democracy in the WEST is in crisis FreedomOfExpression In S-media silently disappeared Brain is my common sense Views are mineSocialPolicy MentalHealth HUMANITY"
"2","""bingeing, starving, drugs, alcohol, and dangerous pursuits of all kinds ♡︎ nicole, lecks, lacey"""
"2","techno apologist. he him."
"2","nothing different.  sasuke fan."
"2","nothing different.  sasuke fan."
"2","!!!!! tw // venting !!!!! This is a vent account. Please dni if you're uncomfortable or do not want to see my venting tweets."
"2","!!!!! tw // venting !!!!! This is a vent account. Please dni if you're uncomfortable or do not want to see my venting tweets."
"2","!!!!! tw // venting !!!!! This is a vent account. Please dni if you're uncomfortable or do not want to see my venting tweets."
"2","#vegan 🌱 #Feminist #Pisces #plasticFree #animalrights #blacklivesmatter #cherophobia i promise 🌙 widow"
"2","uphsi🌻 • 🦢 • 𝓭𝓮𝓭𝓲𝓬𝓪𝓽𝓮 𝔂𝓸𝓾𝓻 𝓱𝓮𝓪𝓻𝓽"
"2",""""""
"2","""23. I solely consist of maggots and glitter. I'm not a boy or a girl, I'm a threat. 18+                                               Scorpio/Libra/Sagittarius"""
"2","Independent Journalist | Documentary Filmmaker   DIRECTOR - #MartyrsofMarriage https://t.co/BOxnMxO6Ln #IndiasSons https://t.co/IhuFshmZGS"
"2","Scottish. 22 . Capricorn. BPD . Depressed ."
"2","tw: james charles"
"2","""Don't take my jokes seriously. They're made for laughs, and not to be taken seriously. Like any of my jokes. Just don’t take me seriously. I’m just a guy/troll."""
"2","𝘳𝘪𝘢 ╱ 𝘩𝘪𝘮𝘪 ―；𝘪𝘯 𝘬𝘢𝘩𝘰𝘰𝘵𝘴 𝘸𝘪𝘵𝘩 @exstatikk ♡"
"2","I speak the truth"
"2","I speak the truth"
"2","We save lives by getting people talking about suicide. Download our free StayAlive App. Not a crisis service. Newsletter: https://t.co/lMlOhsz6Dp #AskNowSaveLives"
"2","rem sin xe . . . 17 🍲 carrd byf"
"4","Basketball Football enthusiast || Smile while the sun shines☀️ || chelsea💙 || SPU"
"2","Steve Austin Stan Account . | She/her 💖💜💙"
"2","|| Fa gymi no hooki me 💉|| No stress.. let's have fun 😂||  DM for Adverts and Promos"
"2","Games and whatever"
"2","""Haro 🌸 25+🚺 she/her 🏳️‍🌈 I ❤️ cats, figure skating, and YOI. #1 Yuuri Katsuki stan. BLM / ACAB"""
"4","💯Kenyan  😉awesome #KTBFH fun @Chelseafc Follow @CliffMKA @RRodney36357650"
"2","Infj 🥲♐ Borderline nocturnal 🌘 18🌌 I just retweet"
"2","not a fandom account. this is just...my twitter.  im currently reading TGCF & will post 100 spoilers so dont follow me if you are scared of tgcf spoilers✌🏼"
"2","photographer || film & sony shooter || 🎸 @allnightertx ||"
"2","١٧"
"2","🌹🌹🌹"
"2","""#Simplicity + #RegenerativeGovernance = sub-300ppm CO2.  #Climate #Risk #Mitigation #Permaculture  I require not your polite society, but your just action."""
"2","tainting booktwt with a she-ra obsession (8/50)"
"2","Nerd"
"0","drugs are not fun #sober"
"2","tw: eating disorder vent ! seventeen ! read carrd byf"
"2","plugg"
"2","abonnieren den King auf YT"
"2","she/her"
"2","she/her"
"4","I'm Markus Immortuos Regem and I'm the God of the Undead. @pure_whitedevil is my love!"
"2","""Teacher, trainer, writer! Called to help you improve your performance.  HR, Customer Care,Management strategy Practitioner, keynote speaker."""
"2","diagnosed with Bipolar Disoder and fight to survive💪"
"0","unpopular opinions about popular issues don't tread on me | too lazy to talk life's meaningless | nothing is true liberty | justice 1-800-273-8255 @2ndbence"
"2","""Stand Up, We Shall Not Be Moved ~ Fighting For Targeted Individuals"""
"2",""""""
"2",""""""
"2","Somewhere in my Twenties chasing my paper💰.  https://t.co/ZUwGVkN6S3 Philippians 4:11/Proverbs17:17 Evelyn’s Tall Virgo ♍️ Bestfriend 💎. Sapiosexual💯"
"2","Journalist                                               ।। जयतु जयतु हिन्दुराष्ट्रम् ।।"
"2","Journalist                                               ।। जयतु जयतु हिन्दुराष्ट्रम् ।।"
"2","Start small & stay consistent"
"2",""""""
"2",""""""
"2",""""""
"2",""""""
"2",""""""
"2",""""""
"2",""""""
"2",""""""
"2",""""""
"2",""""""
"2",""""""
"2",""""""
"2",""""""
"2",""""""
"2","🇲🇽 | grab my ass | she/her"
"0","I'm a mom of 5. Raising autistic children! I'm really creative. Proud🌈 mom. Incredibly lonely."
"2","Have made it here so far....moving forward only."
"2","Documenting my heart break and possible recovery.  19 - Canada"
"2",""""""
"2","22 ✨ She/They ✨ Embroidery ✨ (l)gbtq+ ✨ Nerd shit ✨ ugh"
"2",""""""
"2","""27|| Bi|| F|| Reno by name and by nature. Writer of fanfiction, lover of fitness. Shinrafucker. NSFW Account. #Medilia"""
"2","""INFP. Chaotic Nonbinary Demigirl (They/She), Demi-Bi, Polyamorous. ☕lover, shy, writer, artist, dog parent, inclusive feminist, Wiccan. Demon span."""
"2","""| Leadership, Character & Career Ascension | Chemist | MBA | Consulting in The Lobby ⏩ https://t.co/G91g5iO6xW…"""
"2","SistaFlix Tv https://t.co/KfjW2is5sW"
"2","“...to see God in all things.” -St Ignatius Loyola. Boston College & BC High Grad. Baltimore City Resident/Voter. Opinions are my own. Photo: Preakness 2017"
"2","“...to see God in all things.” -St Ignatius Loyola. Boston College & BC High Grad. Baltimore City Resident/Voter. Opinions are my own. Photo: Preakness 2017"
"2","TINIE JOONIE COMMITTEE PRESIDENT // JIMIN SIX FT COCK CULT LEADER // ot7"
"2","""Max || 18 || Male || Artist, Writer, Student, and Full Time Idiot."""
"2","""Lives ivuyi-kwirenyi Area,Shinyalu,Kakamega,Kenya& USA https://t.co/vmPZLCDQuN.View,Zip 94043,USA,IMF,WB DJ,+254712836225,gilbaluseno@yahoo.co.uk/liloba80@gmail.com"""
"2","23 things get better get some rest"
"2","""(Instagram- purv.aye) I’m gonna engrave our initials on a tree trunk on the first date, cause that’s the most romantic way to let you know that I have a knife :"""
"2","Junkie turnt Flunkie 🧑🏾‍⚕️"
"2","Doing my own thing.. 😪🪐"
"2","an archive of my stability declining in real time / no tw"
"2","""Author, Award-Winning Screenwriter & Producer. Mental health advocate. Supporter of SWs. Born in Grangemouth, 🏴󠁧󠁢󠁳󠁣󠁴󠁿 https://t.co/3h1Tf7G7Px"""
"2","#PUPTHEBAND : i wanna know if ill leave here alive."
"2",""""""
"2","milf enthusiast #teamrokket"
"2","☆ she/her ☆ 20"
"2","hoew due ewe spel nurmol ?"
"2","""Lee. 28. She/her. Not very smart but you know what, I'm trying  Header drawn by @beanytuesday"""
"2","CEO of being indecisive"
"4","An Award winning Landscape and severe weather photographer at Mr S Photography. You can follow my work on Facebook at https://t.co/wvNWRvOFZn"
"2","""Shit happens, but stfu💭"""
"2","Existing"
"2",""""""
"2","She/Her cheap wine enthusiast                                                         i rock i roll  i bloom i grow https://t.co/gxWk6q6m6y"
"2","🔞 (marge voice) wheres my bitches • age in website • it/its or they/them or whatever"
"2","its me Many"
"0","""“In the void is virtue, and no evil. Wisdom has existance, principle has existance, the Way has existance, spirit is nothingness.”"""
"0","""“In the void is virtue, and no evil. Wisdom has existance, principle has existance, the Way has existance, spirit is nothingness.”"""
"2","Son/Brother/Friend/Lover/Metallurgist/ Construction"
"2","""Music Creation, Composition & Production, Script writing, Voice over.. #Yourewelcome"""
"2","gay of confusing national origin. she/her"
"2","call me prim | 25 | she/they | ⚢ | ♓ & enfp | BLM1312 I my girlfriend is @OriginalZin 💜💙"
"2","""Having sex is like praying. You're on your knees, speaking in hushed whispers, Simeon is there  21-Proship-Kink Heavy"""
"2","I mostly talk about irrelevant things | miezha tweepokhel yo"
"2","#MINGI : FIX ON! YEAHH  {SHE/HER}"
"2","18+ ONLY: White ppl ate slaves  Black lesbian (she/her) with autism & a ton of trauma. I'm a scientist & historian. I cause the Semmelweis Reflex in yt folks."
"2","// admin : ollie - she/they 🏳️‍🌈"
"2","Be careful who you trust. The Devil was once an Angel!"
"2","song and dance man / 99 yr old anarcho goth / amateur gonzo journalist / “lil zesty will never sell out”"
"0","""Baldur's Gate 3 Crack RP. • Not serious • NSFW • NO MINORS • Dark/Gore/Sexual. If don't like, do not Follow."""
"2","""Pissed off USAF vet, wife, mother, queer, unseasoned pink meat 🥩. You mad? Stay mad, IDGAF. Against ALL enemies foreign and DOMESTIC. Souper Soldier. thy/thon"""
"4","☆ digital artist ☆ non binary ☆ 🇲🇽🇺🇸 ☆ I like music and cartoons ☆ ocs & fanart ! ☆ 15 🙁"
"2","DJ 0810464044 bookings@hazelmahazard.co.za"
"2","24. Ho why is you here ?"
"2","Unwilling Conscriptee to The Real Life Jamanji Jungle Game & Seeking The Escape Route  🐾"
"2","""Retired attorney, active grandmother. An artifact orchestra mom with an honorable reputation of membership in Cult 45. Books everywhere Just a few depicted here"""
"2","""🦌Author, illustrator Ronaldo the Flying Reindeer #books 4 #kids 5-10yrs Friendship, fun & a belly full of carrots https://t.co/QuKpulxbv4"""
"2","For the Barbz 🎀"
"2","""Dancer, Singer, Blogger... Forex trader✌️🙏💯 IG: Iamprincessmabs"""
"2","TW ^^ She/her 17!! you can call me ghost :-)"
"2","hey vlog"
"2","whatever"
"2","she/they • multifandom • 20"
"0","is it about kuroo? no???? then i’ve lost interest ️️ ️️ 〚 19. she/her. 〛"
"2","""The flesh is weak, but we don't have to be flesh. Antifascist Jew. (he/him)."""
"2","""Psychology student at FIU, interested in research and aiming for a Ph.D. I am passionate about ideas, growth, Torah, and the Jewish people."""
"2","Reality Truly is stranger than fiction."
"4","""Dominic - 🏳️‍🌈 - 22 - he/him  - PFP by @moechiiyo - Follow for depression and negativity - Don't paint me black, when I used to be golden"""
"2","resident young person"
"2","&"
"2",""""""
"2","Lu Dort stan account                                #KeepPounding #ThunderUp #MUFC"
"4","""He/Him, 19 year old from Florida. Just Kinda Vibing I Guess (Shulk/Little Mac main, Mega Man Secondary, Probably Picking Up Pyra When She Drops If She's Fun!)"""
"4","grub| he/him| 18| my boyfriend is hot and sexy| dni interact if you like the young bucks :/"
"2","""17 🌸 Nonbinary and very Gay 🌸 Aspiring PHD Holder (help) 🌸 Sort of Artist, Beginner Animator 🌸 I am 4 types of trauma in a trenchcoat"""
"2",""""""
"2","Debbie is a trans woman and outspoken member of the LGBT community. Retired."
"2","Poly💕/Spooky🎃/Weirdo🤷🏻‍♀️"
"2","• dctv black women🌙 • titanz men • multifandom • not well 🤸‍♂️"
"0","guess the last kiss was the kiss of death."
"4","""We are all made of stardust (precise), we just don't know that we are the starlight ~ @itsSSR, fan account✨❤️"""
"2","#Todayheadline is an online #news which aims to provide #latest #trendynews and #updates around the #world #sport #politics #health #business #tech"
"2","Just thoughts and time."
"2","I'm 100% original."
"0","I said damn man go back to whoring"
"2","skzpopper until the last step out"
"4","14• Grinding For @OfficialHonors • @1FAMob @IyanTheGoat"
"2","until next time"
"2","""Watch ur words, they r energy ✨♏️She/her 🤍 20. Empath 🌟🌎"""
"2","— #JENO : sassy & moody they said | fan acc (read carrd byf)"
"2","get donald out of the peach"
"2","drained tweemo seeking annihilation"
"2","""https://t.co/elKzKxotkq  Wutang forever, Theodore for life"""
"2","""Digital, Intelligent Media & MMA News promo. Tellers of stories. contact@munchmma.com   Blog site https://t.co/5mLJYOhwoL"""
"2","pain!   he/him :)"
"0","✝️🇲🇽 ‘99 ♉️ RIP Momma 🙏🏽🌹 Durango 🦂"
"4","""✨16 / Dutch🇳🇱 / They Them, She Her, He Him / 🦊Fursuiter🦊 / Single / Pan / Very Fluffy Fox :3 / Loves cuddles✨"""
"2","Psychologist | PhD in Psychology | FIFO Cape York | Gimuy of Gimuy-Walubarra Yidi | #UBI #BLM #UluruStatement #Refugees #GameOver #HomeToBilo #ClimateChange"
"2","Psychologist | PhD in Psychology | FIFO Cape York | Gimuy of Gimuy-Walubarra Yidi | #UBI #BLM #UluruStatement #Refugees #GameOver #HomeToBilo #ClimateChange"
"2","Psychologist | PhD in Psychology | FIFO Cape York | Gimuy of Gimuy-Walubarra Yidi | #UBI #BLM #UluruStatement #Refugees #GameOver #HomeToBilo #ClimateChange"
"2","Psychologist | PhD in Psychology | FIFO Cape York | Gimuy of Gimuy-Walubarra Yidi | #UBI #BLM #UluruStatement #Refugees #GameOver #HomeToBilo #ClimateChange"
"2","A proud Warrior4SSR. Find me on Koo https://t.co/9y4dpb9GSH RTs are not endorsements"
"2","maybe im insane."
"2","the last nigga i talked to is living proof as to how the devil is Alive"
"2","Bitcoin"
"2","idek what the fuck I do on here anymore    Through the darkness of future past the magician longs to see one chants out between two worlds fire walk with me"
"2","ain't no twitter in heaven"
"2",""""""
"2","tommyinnit fan (derogatory) || #1 basil simp !!"
"2","tommyinnit fan (derogatory) || #1 basil simp !!"
"4","""Official member of @risqueesports and rocket league plat freestyler with insane mechanics but stuck in p1, really good smash bros player, rainbow six siege g3"""
"0","rip @stinkyposer"
"2","Doja noticed on IG x1"
"2","shawty looking good but I bet my shawty finer"
"2","just Depressions  @sadanddeadd"
"2","Singer/writer/teacher/photographer   love..animals...kids..film..comedy...arts. nature..music..politics..sports...cooking. gardening...poetry..air and car shows"
"2","Singer/writer/teacher/photographer   love..animals...kids..film..comedy...arts. nature..music..politics..sports...cooking. gardening...poetry..air and car shows"
"2","Law Student || Writer"
"2","she/her 🏳️‍🌈 • girl mama • bpd survivor • 03/08/19 • 05/20/20"
"2",""""""
"2",""""""
"2",""""""
"2",""""""
"2",""""""
"2","Tweets about: 🏙️🥑🚃🚲🏈📺🎬  Eastern Neighborhoods CAC. Alumnus of @chrisvanhollen @vademocrats @johnshopkins @uva.   RTs ≠ endorsements. Opinions = all me."
"2","I started playing Genshin Impact for fun... now I'm addicted- Her/She *Aquarius ♒️*"
"2",""""""
"2","ret. ex pat. living abroad"
"2","Mexican Human | Pfp by @Aaronmations1 | https://t.co/ftoyUL7QmM"
"2","ART ONLY @meloncrab | 28 | butch lesbian | ♀ (she/her) | autistic | white | current special interests include Osamu Tezuka works and Pokemon"
"2","""Artist, Educator, Believer, Friend, Wife, Mother, Activist, Community Volunteer"""
"2","wonwoorideul (derogatory) / she/her"
"2",""""""
"4","""Alex, 18, multi-fandom (kinda), having a merchandise crisis, Finding out who I really am, anti social ;-;  pfp by @themiddyengine"""
"2","“lose weight bitch” -tommy"
"2","ALAB (all Libras are bastards)"
"2","🎁🐐👨‍👧‍👧🤍"
"2",""""""
"2","""Smart, fearless journalism—and fun! Reader-supported since 1976. Thank you for making our work possible!"""
"2","""I am no man, I am dynamite -Friederich Nietzsche"""
"2","""Chelsea Till I Die, F1, Tortoise Trainer, Ducker, Diver, EC, Eagles & ELO, Husband, Dad, Garden Waterer. Please no politics/religion"""
"2","""20, he/him/his, ND. The Isle kids have my heart. 💜💙❤💛 In this house, we love @DoveCameron. 💖"""
"2","""♡ 98, 🇮🇹, wlw ♡ mark, jeno, renjun, jaemin, junmyeon, younghyun, taeyong, jinyoung, sooyoung ♡ nct, exo, day6, b1a4, superm, shinee, wayv, snsd, skz, taylor ♡"""
"2","""♡ 98, 🇮🇹, wlw ♡ mark, jeno, renjun, jaemin, junmyeon, younghyun, taeyong, jinyoung, sooyoung ♡ nct, exo, day6, b1a4, superm, shinee, wayv, snsd, skz, taylor ♡"""
"2","To God Be The Glory! Let’s get healthy mentally and physically! #PersonalTrainer #AudibleLover #MoveWithWisdom #OKCThunderDieHardFan #InDrewSeasonFitness"
"2","""I FECKIN HATE THE TORIES, THEY ARE A PLAGUE TO THE COUNTRY"""
"2","Weapons 4 baddies | Customer Servicesecretslayerinfo@gmail.com | Black Woman Safe Space 💕🔪"
"2","""Late diagnosed #autistic and #adhd I read often, I get thoughtfully angry about stuff that matters and I play the occasional video game."""
"2","pepto bismol"
"2","only taehyung & yuji itadori matters (im dini3)"
"2","""˗ˋˏ°• ًsister of the stars •°ˎˊ˗ • she/her • desi, hufflepuff, multi • ikigai = maya || 4TEEN 🦕"""
"2","0 days without peeing my pants"
"2","certified asshole 🤷🏾‍♂️ L.O.E. (loyalty over everything) #loelifeornolife | music: slimg07music@gmail.com | ig: slimwestside (personal) & @loelifeornolife"
"2","yixing my beloved ( ´.ㅅ` )ノ🍬 ★ they/them"
"2","“Love is the ultimate outlaw. It just won't adhere to any rules. The most any of us can do is sign on as its accomplice. TomR"
"2","#ARobToBaltimore"
"2","""Wife, Dog Mom, Graphic Designer, Photographer ⚓️ 📸"""
"2","18 | she/they | pro recovery"
"2",""""""
"4","im a dumbass but i will follow back  #backtheblue  14 @tybtww"
"2",""""""
"0","here to bother my cousins (behind a screen so they don't physically abuse me)"
"2","valorant · 3.6k earned in fortnite"
"2","""ngyathandeka || Beauty, Banter, Lifestyle || Youtube channel: https://t.co/NfmCbxCd0P"""
"2",""""""
"2","Baltimore Ravens btw you’re literally getting trolled if you think I’m serious Lamar Jackson Stan ❗️Colin Sexton Stan ❗️Heat Fan Gators 🐊 Fan"
"2","""「CRのオーディエンス、エーダッシュのハニィ💚」、「02.20」、「中文・日本語・ENG」､ 「乙女ゲーム・ドラマとシチュエーションCD」「下らないことばっかりｗｗ」、「さすがに無理よ、Hoi. クズに認めるができませんよ （ಠ_ಠ）」、「バナー: @sechiruu, ありがとう～」｢on hiatus｣"""
"2","🇮🇹🇳🇮"
"2","𝕆𝕟𝕖 𝕝𝕚𝕗𝕖 ∴ 𝕸𝛂𝖗𝖗𝖎𝖊𝖉 💍 𝙳𝚎𝚎 𝙽𝚐𝚞𝚢𝚎𝚗 𝟶𝟺𝟶𝟻𝟸𝟶𝟸𝟶 ;;;; YOOOOO! what’s good? keeping up with Angie Ho 😂"
"2","O no"
"2","""Writer, blogger, film critic. Severe addiction to chocolate. True crime fanatic, pro cat-snuggler. Journalist/contributing writer at Metro Silicon Valley."""
"2","Does the Death God see a darkness darker than black in his dreams?"
"2","""Shirley, you must be joking."""
"2","Graphic Art & Media Company also Doing Adult Films with Jeddy Jetson"
"2","🏳️‍🌈 Political Nerd. MBA . Husband. Dad . Equality . Planet Saver . Dog Lover. #VoteBlue 🌊"
"2","head tyunist in charge"
"2","he they vae 15"
"4","14 | Designer and Learning 3D Artist - Working with @TeamAdvrsty and @GGPryde"
"2","I write about places that don't exist and take pictures of places that do. #Bipolar #LGBTQ #Author #Fantasy #WritingCommunity #BLM #Transgender"
"2","""SHE¡THEY!%15 — cw: aot, jjk, hxh, demon slayer ･:*:･ﾟ★"""
"2","天才愛豆邊伯賢🌟"
"0","a broken soul"
"2","music and video game lover. Also a twitch streamer who’s just trying to have a good time in his streams 🙃"
"2","⟦ℱ𝒶𝒸𝑒𝓅𝒶𝓁𝓂𝓈 𝒾𝓃 𝒦ℴ𝓇𝑒𝒶𝓃⟧  he/they"
"2","oppa gangnam style"
"2","""Weary life traveller, amateur photographer and learner artist.  Ex-primary school teacher, publicist, media wiz kid, script writer."""
"2","dior&ming.🎀"
"2","#resist"
"2",""""""
"2","04.17.2016&02.01.2021 💖"
"2","and a snooki lover."
"2","Lame 14 year old artist✏️Pansexual🏳️‍🌈"
"2","ASCENSION"
"2","aot haikyuu kny whore | btspopper |         any pronouns | 17 | Non-binary with sexual identity crisis"
"2","she/her. BLACK LIVES MATTER"
"0","dont break me again  - mcyttwt"
"2",""""""
"4","(｡･∀･)ﾉﾞ  frightzip stan  backup: @pluslonkey  I once killed sliced oranges  cool banner brought to you by @frightzip"
"4","""Born again! I love God! I am committed to Him! I love Music,dance and church!All about the 2nd coming of Jesus Christ!"""
"2","suppppp 500?"
"2","""""""I don't exactly know what memes are"""" - award winning actor Mads Mikkelsen | 25 / she&her / occasionally NSFW (no under 18yos please 🔞)"""
"4","""BLM, Black Bi/Pan Love Kpop. NSFW fics writer🔞. ⚠️NO MINORS You will be BLOCKED⚠️. BYF, READ CARRD in thread, thanks!"""
"2","Ⓐ | acab | blm | she/her"
"2","""The longest-running & most trusted news organization in Southern Oregon. In-depth reporting on local news, sports & lifestyle."""
"2","""I'm a 16 year old boy who likes Thomas The Tank Engine and some other things. Originally called BluebellTheEngine. You can call me Jim, Jimmy, or Jerry."""
"2","Personal Instagram : Treggieee Business Instagram: Treasuremoniqueco & BeatByTreasure"
"2","""My heart is locked in a box, I am still sinking in black skylines."""
"2",""""""
"2","help"
